PERMNO,date,TICKER,PRC,VOL,RET,sprtrn
75912,2024-11-29,PTC,200.06,183383.0,0.07948,0.057301
75912,2024-12-31,PTC,183.87,145682.0,-0.080926,-0.02499
76076,2019-01-31,CSCO,47.29,4425187.0,0.099008,0.078684
76076,2019-02-28,CSCO,51.77,4261805.0,0.094735,0.029729
76076,2019-03-29,CSCO,53.99,4321797.0,0.042882,0.017924
76076,2019-04-30,CSCO,55.95,3490858.0,0.042786,0.039313
76076,2019-05-31,CSCO,52.03,5138863.0,-0.070063,-0.065778
76076,2019-06-28,CSCO,54.73,5346656.0,0.051893,0.06893
76076,2019-07-31,CSCO,55.4,3247564.0,0.018637,0.013128
76076,2019-08-30,CSCO,46.81,5110550.0,-0.155054,-0.018092
76076,2019-09-30,CSCO,49.41,3753589.0,0.055544,0.017181
76076,2019-10-31,CSCO,47.51,4091377.0,-0.03137,0.020432
76076,2019-11-29,CSCO,45.31,4408128.0,-0.046306,0.034047
76076,2019-12-31,CSCO,47.96,4247424.0,0.058486,0.02859
76076,2020-01-31,CSCO,45.97,3787637.0,-0.034195,-0.001628
76076,2020-02-28,CSCO,39.93,5600159.0,-0.13139,-0.08411
76076,2020-03-31,CSCO,39.31,9912430.0,-0.015527,-0.125119
76076,2020-04-30,CSCO,42.38,4884767.0,0.087255,0.126844
76076,2020-05-29,CSCO,47.82,4908355.0,0.128362,0.045282
76076,2020-06-30,CSCO,46.64,5693089.0,-0.024676,0.018388
76076,2020-07-31,CSCO,47.1,3888106.0,0.017581,0.055101
76076,2020-08-31,CSCO,42.22,4806809.0,-0.103609,0.070065
76076,2020-09-30,CSCO,39.39,5484817.0,-0.06703,-0.039228
76076,2020-10-30,CSCO,35.9,5095334.0,-0.079462,-0.027666
76076,2020-11-30,CSCO,43.02,5335675.0,0.198329,0.107546
76076,2020-12-31,CSCO,44.75,3803167.0,0.040214,0.037121
76076,2021-01-29,CSCO,44.58,3988022.0,0.004246,-0.011137
76076,2021-02-26,CSCO,44.87,3985043.0,0.006505,0.026091
76076,2021-03-31,CSCO,51.71,5787559.0,0.15244,0.042439
76076,2021-04-30,CSCO,50.91,3486285.0,-0.008316,0.052425
76076,2021-05-28,CSCO,52.9,4647891.0,0.039089,0.005487
76076,2021-06-30,CSCO,53.0,3608125.0,0.00189,0.022214
76076,2021-07-30,CSCO,55.37,3113378.0,0.051698,0.022748
76076,2021-08-31,CSCO,59.02,3404673.0,0.06592,0.02899
76076,2021-09-30,CSCO,54.43,3708745.0,-0.07777,-0.047569
76076,2021-10-29,CSCO,55.97,2945977.0,0.035091,0.069144
76076,2021-11-30,CSCO,54.84,5080014.0,-0.020189,-0.008334
76076,2021-12-31,CSCO,63.37,4706501.0,0.155543,0.043613
76076,2022-01-31,CSCO,55.67,4794775.0,-0.11567,-0.052585
76076,2022-02-28,CSCO,55.77,4129668.0,0.001796,-0.031361
76076,2022-03-31,CSCO,55.76,4986319.0,-0.000179,0.035773
76076,2022-04-29,CSCO,48.98,3829107.0,-0.114778,-0.087957
76076,2022-05-31,CSCO,45.05,6430498.0,-0.080237,5.3e-05
76076,2022-06-30,CSCO,42.64,4890387.0,-0.053496,-0.08392
76076,2022-07-29,CSCO,45.37,3671950.0,0.072936,0.091116
76076,2022-08-31,CSCO,44.72,4281298.0,-0.014327,-0.04244
76076,2022-09-30,CSCO,40.0,4075791.0,-0.105546,-0.093396
76076,2022-10-31,CSCO,45.43,4128191.0,0.14525,0.079863
76076,2022-11-30,CSCO,49.72,4218830.0,0.094431,0.053753
76076,2022-12-30,CSCO,47.64,3745433.0,-0.041834,-0.058971
76076,2023-01-31,CSCO,48.67,3268418.0,0.029597,0.061753
76076,2023-02-28,CSCO,48.42,3867291.0,-0.005137,-0.026112
76076,2023-03-31,CSCO,52.275,4255633.0,0.079616,0.035052
76076,2023-04-28,CSCO,47.25,3476342.0,-0.088666,0.014642
76076,2023-05-31,CSCO,49.67,4456262.0,0.051217,0.002482
76076,2023-06-30,CSCO,51.74,3605238.0,0.041675,0.064728
76076,2023-07-31,CSCO,52.04,3809189.0,0.013336,0.031139
76076,2023-08-31,CSCO,57.35,4254007.0,0.102037,-0.017716
76076,2023-09-29,CSCO,53.76,3358737.0,-0.062598,-0.048719
76076,2023-10-31,CSCO,52.13,3243496.0,-0.023065,-0.02198
76076,2023-11-30,CSCO,48.38,4658471.0,-0.071936,0.089179
76076,2023-12-29,CSCO,50.52,3874437.0,0.044233,0.044229
76076,2024-01-31,CSCO,50.18,3755776.0,0.00099,0.015896
76076,2024-02-29,CSCO,48.37,4172600.0,-0.03607,0.051721
76076,2024-03-28,CSCO,49.91,4075175.0,0.031838,0.031019
76076,2024-04-30,CSCO,46.98,3763835.0,-0.050691,-0.041615
76076,2024-05-31,CSCO,46.5,4451583.0,-0.010217,0.048021
76076,2024-06-28,CSCO,47.51,3968236.0,0.02172,0.03467
76076,2024-07-31,CSCO,48.45,3972214.0,0.028205,0.011321
76076,2024-08-30,CSCO,50.54,4490558.0,0.043137,0.022835
76076,2024-09-30,CSCO,53.22,3536132.0,0.053027,0.020197
76076,2024-10-31,CSCO,54.77,3470906.0,0.03664,-0.009897
76076,2024-11-29,CSCO,59.21,4061762.0,0.081066,0.057301
76076,2024-12-31,CSCO,59.2,4100256.0,-0.000169,-0.02499
76082,2019-01-31,COG,24.95,1387255.0,0.119463,0.078684
76082,2019-02-28,COG,24.62,1173358.0,-0.013226,0.029729
76082,2019-03-29,COG,26.1,1096184.0,0.060114,0.017924
76082,2019-04-30,COG,25.89,1269246.0,-0.008046,0.039313
76082,2019-05-31,COG,25.02,1392085.0,-0.030127,-0.065778
76082,2019-06-28,COG,22.96,1253912.0,-0.082334,0.06893
76082,2019-07-31,COG,19.16,1520210.0,-0.165505,0.013128
76082,2019-08-30,COG,17.12,1921368.0,-0.101774,-0.018092
76082,2019-09-30,COG,17.57,1664910.0,0.026285,0.017181
76082,2019-10-31,COG,18.64,1513673.0,0.060899,0.020432
76082,2019-11-29,COG,15.94,1647008.0,-0.139485,0.034047
76082,2019-12-31,COG,17.41,1622433.0,0.092221,0.02859
76082,2020-01-31,COG,14.09,1790754.0,-0.184951,-0.001628
76082,2020-02-28,COG,13.93,1623097.0,-0.011356,-0.08411
76082,2020-03-31,COG,17.19,3394403.0,0.234027,-0.125119
76082,2020-04-30,COG,21.62,1653382.0,0.257708,0.126844
76082,2020-05-29,COG,19.84,1116823.0,-0.077706,0.045282
76082,2020-06-30,COG,17.18,1413584.0,-0.134073,0.018388
76082,2020-07-31,COG,18.7,1002197.0,0.088475,0.055101
76082,2020-08-31,COG,18.97,940225.0,0.019786,0.070065
76082,2020-09-30,COG,17.36,988505.0,-0.084871,-0.039228
76082,2020-10-30,COG,17.79,1058854.0,0.02477,-0.027666
76082,2020-11-30,COG,17.52,1131222.0,-0.009556,0.107546
76082,2020-12-31,COG,16.28,1430449.0,-0.070776,0.037121
76082,2021-01-29,COG,18.33,1046304.0,0.132064,-0.011137
76082,2021-02-26,COG,18.51,1196041.0,0.00982,0.026091
76082,2021-03-31,COG,18.78,1311268.0,0.014587,0.042439
76082,2021-04-30,COG,16.67,1311399.0,-0.112354,0.052425
76082,2021-05-28,COG,16.4,2490226.0,-0.009598,0.005487
76082,2021-06-30,COG,17.46,2057768.0,0.064634,0.022214
76082,2021-07-30,COG,16.0,1379249.0,-0.08362,0.022748
76082,2021-08-31,COG,15.89,1479054.0,0,0.02899
76082,2021-09-30,COG,21.76,3058560.0,0.369415,-0.047569
76082,2021-10-29,CTRA,21.32,3000855.0,0.002757,0.069144
76082,2021-11-30,CTRA,20.08,1763709.0,-0.04409,-0.008334
76082,2021-12-31,CTRA,19.0,1650343.0,-0.053785,0.043613
76082,2022-01-31,CTRA,21.9,1690528.0,0.152632,-0.052585
76082,2022-02-28,CTRA,23.33,1677387.0,0.065297,-0.031361
76082,2022-03-31,CTRA,26.97,3174805.0,0.180026,0.035773
76082,2022-04-29,CTRA,28.79,1754969.0,0.067482,-0.087957
76082,2022-05-31,CTRA,34.33,2197716.0,0.213269,5.3e-05
76082,2022-06-30,CTRA,25.79,2902324.0,-0.248762,-0.08392
76082,2022-07-29,CTRA,30.59,1648104.0,0.186119,0.091116
76082,2022-08-31,CTRA,30.91,1613139.0,0.03171,-0.04244
76082,2022-09-30,CTRA,26.12,1679676.0,-0.154966,-0.093396
76082,2022-10-31,CTRA,31.13,1355458.0,0.191807,0.079863
76082,2022-11-30,CTRA,27.91,2308013.0,-0.081593,0.053753
76082,2022-12-30,CTRA,24.57,2282833.0,-0.11967,-0.058971
76082,2023-01-31,CTRA,25.03,1547097.0,0.018722,0.061753
76082,2023-02-28,CTRA,24.97,1764985.0,-0.002397,-0.026112
76082,2023-03-31,CTRA,24.54,2523835.0,0.005607,0.035052
76082,2023-04-28,CTRA,25.6,1208704.0,0.043195,0.014642
76082,2023-05-31,CTRA,23.25,1693968.0,-0.083984,0.002482
76082,2023-06-30,CTRA,25.3,1605576.0,0.088172,0.064728
76082,2023-07-31,CTRA,27.54,1152000.0,0.088538,0.031139
76082,2023-08-31,CTRA,28.19,1323509.0,0.030864,-0.017716
76082,2023-09-29,CTRA,27.05,1134513.0,-0.04044,-0.048719
76082,2023-10-31,CTRA,27.5,1368969.0,0.016636,-0.02198
76082,2023-11-30,CTRA,26.25,1449577.0,-0.038182,0.089179
76082,2023-12-29,CTRA,25.52,1329124.0,-0.02781,0.044229
76082,2024-01-31,CTRA,24.88,1414138.0,-0.025078,0.015896
76082,2024-02-29,CTRA,25.78,1448757.0,0.036174,0.051721
76082,2024-03-28,CTRA,27.88,1466853.0,0.089604,0.031019
76082,2024-04-30,CTRA,27.36,1275397.0,-0.018651,-0.041615
76082,2024-05-31,CTRA,28.52,1367530.0,0.050073,0.048021
76082,2024-06-28,CTRA,26.67,1266228.0,-0.064867,0.03467
76082,2024-07-31,CTRA,25.8,1096501.0,-0.032621,0.011321
76082,2024-08-30,CTRA,24.33,1259684.0,-0.048837,0.022835
76082,2024-09-30,CTRA,23.95,1284879.0,-0.015619,0.020197
76082,2024-10-31,CTRA,23.92,1207744.0,-0.001253,-0.009897
76082,2024-11-29,CTRA,26.72,1305807.0,0.125836,0.057301
76082,2024-12-31,CTRA,25.54,1276403.0,-0.044162,-0.02499
76095,2019-01-31,HOLX,44.4,513029.0,0.080292,0.078684
76095,2019-02-28,HOLX,47.15,380907.0,0.061937,0.029729
76095,2019-03-29,HOLX,48.4,315459.0,0.026511,0.017924
76095,2019-04-30,HOLX,46.38,322503.0,-0.041736,0.039313
76095,2019-05-31,HOLX,44.01,315912.0,-0.0511,-0.065778
76095,2019-06-28,HOLX,48.02,317451.0,0.091116,0.06893
76095,2019-07-31,HOLX,51.25,417375.0,0.067264,0.013128
76095,2019-08-30,HOLX,49.37,344754.0,-0.036683,-0.018092
76095,2019-09-30,HOLX,50.49,364017.0,0.022686,0.017181
76095,2019-10-31,HOLX,48.31,399144.0,-0.043177,0.020432
76095,2019-11-29,HOLX,51.32,649417.0,0.062306,0.034047
76095,2019-12-31,HOLX,52.21,377614.0,0.017342,0.02859
76095,2020-01-31,HOLX,53.52,482072.0,0.025091,-0.001628
76095,2020-02-28,HOLX,47.12,342840.0,-0.119581,-0.08411
76095,2020-03-31,HOLX,35.1,851501.0,-0.255093,-0.125119
76095,2020-04-30,HOLX,50.1,702327.0,0.42735,0.126844
76095,2020-05-29,HOLX,53.0,499408.0,0.057884,0.045282
76095,2020-06-30,HOLX,57.0,612238.0,0.075472,0.018388
76095,2020-07-31,HOLX,69.78,471274.0,0.224211,0.055101
76095,2020-08-31,HOLX,59.72,511428.0,-0.144167,0.070065
76095,2020-09-30,HOLX,66.47,472669.0,0.113027,-0.039228
76095,2020-10-30,HOLX,68.82,357162.0,0.035354,-0.027666
76095,2020-11-30,HOLX,69.13,454876.0,0.004504,0.107546
76095,2020-12-31,HOLX,72.83,369176.0,0.053522,0.037121
76095,2021-01-29,HOLX,79.73,371121.0,0.094741,-0.011137
76095,2021-02-26,HOLX,72.09,441469.0,-0.095823,0.026091
76095,2021-03-31,HOLX,74.38,410977.0,0.031766,0.042439
76095,2021-04-30,HOLX,65.55,492447.0,-0.118715,0.052425
76095,2021-05-28,HOLX,63.06,554601.0,-0.037986,0.005487
76095,2021-06-30,HOLX,66.72,558737.0,0.05804,0.022214
76095,2021-07-30,HOLX,75.04,463991.0,0.1247,0.022748
76095,2021-08-31,HOLX,79.15,304338.0,0.054771,0.02899
76095,2021-09-30,HOLX,73.81,299091.0,-0.067467,-0.047569
76095,2021-10-29,HOLX,73.31,272663.0,-0.006774,0.069144
76095,2021-11-30,HOLX,74.73,365296.0,0.01937,-0.008334
76095,2021-12-31,HOLX,76.56,310503.0,0.024488,0.043613
76095,2022-01-31,HOLX,70.24,367622.0,-0.08255,-0.052585
76095,2022-02-28,HOLX,71.17,319781.0,0.01324,-0.031361
76095,2022-03-31,HOLX,76.82,337723.0,0.079387,0.035773
76095,2022-04-29,HOLX,71.99,427585.0,-0.062874,-0.087957
76095,2022-05-31,HOLX,75.27,499154.0,0.045562,5.3e-05
76095,2022-06-30,HOLX,69.3,359916.0,-0.079314,-0.08392
76095,2022-07-29,HOLX,71.38,325564.0,0.030014,0.091116
76095,2022-08-31,HOLX,67.56,316749.0,-0.053516,-0.04244
76095,2022-09-30,HOLX,64.52,337689.0,-0.044997,-0.093396
76095,2022-10-31,HOLX,67.8,361441.0,0.050837,0.079863
76095,2022-11-30,HOLX,76.16,344968.0,0.123304,0.053753
76095,2022-12-30,HOLX,74.81,291847.0,-0.017726,-0.058971
76095,2023-01-31,HOLX,81.37,390786.0,0.087689,0.061753
76095,2023-02-28,HOLX,79.64,294982.0,-0.021261,-0.026112
76095,2023-03-31,HOLX,80.7,303022.0,0.01331,0.035052
76095,2023-04-28,HOLX,86.01,224173.0,0.065799,0.014642
76095,2023-05-31,HOLX,78.89,346425.0,-0.082781,0.002482
76095,2023-06-30,HOLX,80.97,309662.0,0.026366,0.064728
76095,2023-07-31,HOLX,79.42,331689.0,-0.019143,0.031139
76095,2023-08-31,HOLX,74.74,446162.0,-0.058927,-0.017716
76095,2023-09-29,HOLX,69.4,331477.0,-0.071448,-0.048719
76095,2023-10-31,HOLX,66.17,379807.0,-0.046542,-0.02198
76095,2023-11-30,HOLX,71.3,441534.0,0.077528,0.089179
76095,2023-12-29,HOLX,71.45,340069.0,0.002104,0.044229
76095,2024-01-31,HOLX,74.44,369541.0,0.041848,0.015896
76095,2024-02-29,HOLX,73.8,408469.0,-0.008598,0.051721
76095,2024-03-28,HOLX,77.96,344590.0,0.056369,0.031019
76095,2024-04-30,HOLX,75.77,316076.0,-0.028091,-0.041615
76095,2024-05-31,HOLX,73.78,311694.0,-0.026264,0.048021
76095,2024-06-28,HOLX,74.25,259263.0,0.00637,0.03467
76095,2024-07-31,HOLX,81.61,350151.0,0.099125,0.011321
76095,2024-08-30,HOLX,81.24,349530.0,-0.004534,0.022835
76095,2024-09-30,HOLX,81.46,261674.0,0.002708,0.020197
76095,2024-10-31,HOLX,80.87,306536.0,-0.007243,-0.009897
76095,2024-11-29,HOLX,79.5,357462.0,-0.016941,0.057301
76095,2024-12-31,HOLX,72.09,520443.0,-0.093208,-0.02499
76185,2019-01-31,TYL,189.19,47051.0,0.018136,0.078684
76185,2019-02-28,TYL,204.78999,69612.0,0.082457,0.029729
76185,2019-03-29,TYL,204.39999,65500.0,-0.001904,0.017924
76185,2019-04-30,TYL,231.91,43966.0,0.134589,0.039313
76185,2019-05-31,TYL,213.35001,48388.0,-0.080031,-0.065778
76185,2019-06-28,TYL,216.02,34154.0,0.012515,0.06893
76185,2019-07-31,TYL,233.35001,31231.0,0.080224,0.013128
76185,2019-08-30,TYL,256.54001,58271.0,0.099379,-0.018092
76185,2019-09-30,TYL,262.5,46496.0,0.023232,0.017181
76185,2019-10-31,TYL,268.51999,54358.0,0.022933,0.020432
76185,2019-11-29,TYL,290.17001,77637.0,0.080627,0.034047
76185,2019-12-31,TYL,300.01999,60735.0,0.033946,0.02859
76185,2020-01-31,TYL,323.67999,48545.0,0.078861,-0.001628
76185,2020-02-28,TYL,313.35001,56735.0,-0.031914,-0.08411
76185,2020-03-31,TYL,296.56,81788.0,-0.053582,-0.125119
76185,2020-04-30,TYL,320.69,64930.0,0.081366,0.126844
76185,2020-05-29,TYL,375.31,79276.0,0.17032,0.045282
76185,2020-06-30,TYL,346.88,169358.0,-0.075751,0.018388
76185,2020-07-31,TYL,357.25,58793.0,0.029895,0.055101
76185,2020-08-31,TYL,345.31,57809.0,-0.033422,0.070065
76185,2020-09-30,TYL,348.56,60159.0,0.009412,-0.039228
76185,2020-10-30,TYL,384.38,41290.0,0.102766,-0.027666
76185,2020-11-30,TYL,427.60001,44832.0,0.112441,0.107546
76185,2020-12-31,TYL,436.51999,67686.0,0.020861,0.037121
76185,2021-01-29,TYL,422.79001,46531.0,-0.031453,-0.011137
76185,2021-02-26,TYL,463.42001,49046.0,0.0961,0.026091
76185,2021-03-31,TYL,424.53,89402.0,-0.08392,0.042439
76185,2021-04-30,TYL,424.85999,40594.0,0.000777,0.052425
76185,2021-05-28,TYL,403.16,54428.0,-0.051076,0.005487
76185,2021-06-30,TYL,452.37,56181.0,0.122061,0.022214
76185,2021-07-30,TYL,492.64001,33963.0,0.08902,0.022748
76185,2021-08-31,TYL,485.70001,34821.0,-0.014087,0.02899
76185,2021-09-30,TYL,458.64999,30015.0,-0.055693,-0.047569
76185,2021-10-29,TYL,543.21997,29890.0,0.184389,0.069144
76185,2021-11-30,TYL,518.97998,35165.0,-0.044623,-0.008334
76185,2021-12-31,TYL,537.95001,35341.0,0.036553,0.043613
76185,2022-01-31,TYL,473.79999,40239.0,-0.119249,-0.052585
76185,2022-02-28,TYL,428.26001,44156.0,-0.096116,-0.031361
76185,2022-03-31,TYL,444.89001,42479.0,0.038832,0.035773
76185,2022-04-29,TYL,394.70999,44568.0,-0.112792,-0.087957
76185,2022-05-31,TYL,355.82001,80637.0,-0.098528,5.3e-05
76185,2022-06-30,TYL,332.48001,52243.0,-0.065595,-0.08392
76185,2022-07-29,TYL,399.0,44190.0,0.200072,0.091116
76185,2022-08-31,TYL,371.51001,41863.0,-0.068897,-0.04244
76185,2022-09-30,TYL,347.5,37589.0,-0.064628,-0.093396
76185,2022-10-31,TYL,323.32999,59110.0,-0.069554,0.079863
76185,2022-11-30,TYL,342.73999,81292.0,0.060032,0.053753
76185,2022-12-30,TYL,322.41,54445.0,-0.059316,-0.058971
76185,2023-01-31,TYL,322.76999,49182.0,0.001117,0.061753
76185,2023-02-28,TYL,321.25,67691.0,-0.004709,-0.026112
76185,2023-03-31,TYL,354.64001,62833.0,0.103938,0.035052
76185,2023-04-28,TYL,379.03,46644.0,0.068774,0.014642
76185,2023-05-31,TYL,396.95999,53541.0,0.047305,0.002482
76185,2023-06-30,TYL,416.47,59270.0,0.049149,0.064728
76185,2023-07-31,TYL,396.63,42617.0,-0.047638,0.031139
76185,2023-08-31,TYL,398.42999,37730.0,0.004538,-0.017716
76185,2023-09-29,TYL,386.14001,44762.0,-0.030846,-0.048719
76185,2023-10-31,TYL,372.89999,45445.0,-0.034288,-0.02198
76185,2023-11-30,TYL,408.84,52516.0,0.09638,0.089179
76185,2023-12-29,TYL,418.12,41525.0,0.022698,0.044229
76185,2024-01-31,TYL,422.75,38195.0,0.011073,0.015896
76185,2024-02-29,TYL,437.14001,40488.0,0.034039,0.051721
76185,2024-03-28,TYL,425.01001,44407.0,-0.027749,0.031019
76185,2024-04-30,TYL,461.54999,55051.0,0.085974,-0.041615
76185,2024-05-31,TYL,480.35999,43006.0,0.040754,0.048021
76185,2024-06-28,TYL,502.78,54032.0,0.046673,0.03467
76185,2024-07-31,TYL,568.10999,56541.0,0.129938,0.011321
76185,2024-08-30,TYL,587.87,42281.0,0.034782,0.022835
76185,2024-09-30,TYL,583.71997,54714.0,-0.007059,0.020197
76185,2024-10-31,TYL,605.59003,53745.0,0.037467,-0.009897
76185,2024-11-29,TYL,629.16998,60005.0,0.038937,0.057301
76185,2024-12-31,TYL,576.64001,48830.0,-0.083491,-0.02499
76201,2019-01-31,XLNX,111.94,897647.0,0.314313,0.078684
76201,2019-02-28,XLNX,125.3,707642.0,0.122566,0.029729
76201,2019-03-29,XLNX,126.79,710748.0,0.011891,0.017924
76201,2019-04-30,XLNX,120.14,1031294.0,-0.052449,0.039313
76201,2019-05-31,XLNX,102.31,1108061.0,-0.14533,-0.065778
76201,2019-06-28,XLNX,117.92,645669.0,0.152576,0.06893
76201,2019-07-31,XLNX,114.21,669009.0,-0.031462,0.013128
76201,2019-08-30,XLNX,104.06,689257.0,-0.085632,-0.018092
76201,2019-09-30,XLNX,95.9,627745.0,-0.078416,0.017181
76201,2019-10-31,XLNX,90.74,882381.0,-0.053806,0.020432
76201,2019-11-29,XLNX,92.78,537217.0,0.026559,0.034047
76201,2019-12-31,XLNX,97.77,605490.0,0.053783,0.02859
76201,2020-01-31,XLNX,84.48,890826.0,-0.135931,-0.001628
76201,2020-02-28,XLNX,83.49,654208.0,-0.007339,-0.08411
76201,2020-03-31,XLNX,77.94,952358.0,-0.066475,-0.125119
76201,2020-04-30,XLNX,87.4,668699.0,0.121375,0.126844
76201,2020-05-29,XLNX,91.95,523296.0,0.056407,0.045282
76201,2020-06-30,XLNX,98.39,637274.0,0.070038,0.018388
76201,2020-07-31,XLNX,107.35,644025.0,0.091066,0.055101
76201,2020-08-31,XLNX,104.16,423397.0,-0.026176,0.070065
76201,2020-09-30,XLNX,104.24,371283.0,0.000768,-0.039228
76201,2020-10-30,XLNX,118.69,1231537.0,0.138622,-0.027666
76201,2020-11-30,XLNX,145.55,739464.0,0.229505,0.107546
76201,2020-12-31,XLNX,141.77,457156.0,-0.02597,0.037121
76201,2021-01-29,XLNX,130.57001,628245.0,-0.079001,-0.011137
76201,2021-02-26,XLNX,130.3,432204.0,-0.002068,0.026091
76201,2021-03-31,XLNX,123.9,589309.0,-0.049117,0.042439
76201,2021-04-30,XLNX,127.96,565357.0,0.032768,0.052425
76201,2021-05-28,XLNX,127.0,424828.0,-0.007502,0.005487
76201,2021-06-30,XLNX,144.64,391293.0,0.138898,0.022214
76201,2021-07-30,XLNX,149.84,418471.0,0.035951,0.022748
76201,2021-08-31,XLNX,155.59,676592.0,0.038374,0.02899
76201,2021-09-30,XLNX,150.99001,332401.0,-0.029565,-0.047569
76201,2021-10-29,XLNX,180.0,406288.0,0.192132,0.069144
76201,2021-11-30,XLNX,228.45,600764.0,0.271222,-0.008334
76201,2021-12-31,XLNX,212.03,633857.0,-0.071876,0.043613
76201,2022-01-31,XLNX,193.55,872157.0,-0.087157,-0.052585
76201,2022-02-28,XLNX,,732861.0,,-0.031361
76226,2019-12-31,VIAC,41.97,1665253.0,0.045319,0.02859
76226,2020-01-31,VIAC,34.13,1495749.0,-0.1868,-0.001628
76226,2020-02-28,VIAC,24.61,2512885.0,-0.278933,-0.08411
76226,2020-03-31,VIAC,14.01,4040788.0,-0.420967,-0.125119
76226,2020-04-30,VIAC,17.26,2651599.0,0.231977,0.126844
76226,2020-05-29,VIAC,20.74,2929799.0,0.201622,0.045282
76226,2020-06-30,VIAC,23.32,3559047.0,0.135969,0.018388
76226,2020-07-31,VIAC,26.07,1996912.0,0.117925,0.055101
76226,2020-08-31,VIAC,27.85,1994206.0,0.068278,0.070065
76226,2020-09-30,VIAC,28.01,2159032.0,0.014363,-0.039228
76226,2020-10-30,VIAC,28.57,1956399.0,0.019993,-0.027666
76226,2020-11-30,VIAC,35.28,2488864.0,0.234862,0.107546
76226,2020-12-31,VIAC,37.26,2424451.0,0.062925,0.037121
76226,2021-01-29,VIAC,48.5,3584885.0,0.301664,-0.011137
76226,2021-02-26,VIAC,64.49,2927772.0,0.329691,0.026091
76226,2021-03-31,VIAC,45.1,12436322.0,-0.296945,0.042439
76226,2021-04-30,VIAC,41.02,10228644.0,-0.090466,0.052425
76226,2021-05-28,VIAC,42.42,4815483.0,0.03413,0.005487
76226,2021-06-30,VIAC,45.2,3727111.0,0.071193,0.022214
76226,2021-07-30,VIAC,40.93,2225298.0,-0.094469,0.022748
76226,2021-08-31,VIAC,41.45,2683669.0,0.012705,0.02899
76226,2021-09-30,VIAC,39.51,1920398.0,-0.041013,-0.047569
76226,2021-10-29,VIAC,36.22,1930393.0,-0.08327,0.069144
76226,2021-11-30,VIAC,30.95,2545677.0,-0.1455,-0.008334
76226,2021-12-31,VIAC,30.18,3288532.0,-0.017124,0.043613
76226,2022-01-31,VIAC,33.45,3234196.0,0.10835,-0.052585
76226,2022-02-28,PARA,30.61,2947016.0,-0.084903,-0.031361
76226,2022-03-31,PARA,37.81,2968802.0,0.243058,0.035773
76226,2022-04-29,PARA,29.12,1584875.0,-0.229833,-0.087957
76226,2022-05-31,PARA,34.33,2349660.0,0.178915,5.3e-05
76226,2022-06-30,PARA,24.68,1999719.0,-0.274104,-0.08392
76226,2022-07-29,PARA,23.65,1639695.0,-0.041734,0.091116
76226,2022-08-31,PARA,23.39,2178409.0,-0.010994,-0.04244
76226,2022-09-30,PARA,19.04,2452961.0,-0.175716,-0.093396
76226,2022-10-31,PARA,18.32,1868025.0,-0.037815,0.079863
76226,2022-11-30,PARA,20.08,3257968.0,0.09607,0.053753
76226,2022-12-30,PARA,16.88,2570079.0,-0.14741,-0.058971
76226,2023-01-31,PARA,23.16,2201365.0,0.372038,0.061753
76226,2023-02-28,PARA,21.42,2438745.0,-0.07513,-0.026112
76226,2023-03-31,PARA,22.31,2364502.0,0.052754,0.035052
76226,2023-04-28,PARA,23.33,1726859.0,0.045719,0.014642
76226,2023-05-31,PARA,15.21,5062444.0,-0.34805,0.002482
76226,2023-06-30,PARA,15.91,2547063.0,0.04931,0.064728
76226,2023-07-31,PARA,16.03,2194574.0,0.007542,0.031139
76226,2023-08-31,PARA,15.09,2315716.0,-0.05864,-0.017716
76226,2023-09-29,PARA,12.9,2655294.0,-0.141816,-0.048719
76226,2023-10-31,PARA,10.88,2414773.0,-0.156589,-0.02198
76226,2023-11-30,PARA,14.37,3120090.0,0.320772,0.089179
76226,2023-12-29,PARA,14.79,4054932.0,0.032707,0.044229
76226,2024-01-31,PARA,14.59,3317769.0,-0.013523,0.015896
76226,2024-02-29,PARA,11.04,3585719.0,-0.243317,0.051721
76226,2024-03-28,PARA,11.77,3362946.0,0.070652,0.031019
76226,2024-04-30,PARA,11.39,5393954.0,-0.032285,-0.041615
76226,2024-05-31,PARA,11.91,4005827.0,0.045654,0.048021
76226,2024-06-28,PARA,10.39,3347086.0,-0.123426,0.03467
76226,2024-07-31,PARA,11.42,2979353.0,0.099134,0.011321
76226,2024-08-30,PARA,10.47,2389927.0,-0.083187,0.022835
76226,2024-09-30,PARA,10.62,1645106.0,0.019102,0.020197
76226,2024-10-31,PARA,10.94,1229988.0,0.030132,-0.009897
76226,2024-11-29,PARA,10.85,2567341.0,-0.008227,0.057301
76226,2024-12-31,PARA,10.46,1787005.0,-0.031336,-0.02499
76230,2019-01-31,TRMB,37.66,198664.0,0.144333,0.078684
76230,2019-02-28,TRMB,40.01,188715.0,0.0624,0.029729
76230,2019-03-29,TRMB,40.4,199604.0,0.009748,0.017924
76230,2019-04-30,TRMB,40.82,208531.0,0.010396,0.039313
76230,2019-05-31,TRMB,39.9,274876.0,-0.022538,-0.065778
76230,2019-06-28,TRMB,45.11,204183.0,0.130576,0.06893
76230,2019-07-31,TRMB,42.26,209630.0,-0.063179,0.013128
76230,2019-08-30,TRMB,37.52,261309.0,-0.112163,-0.018092
76230,2019-09-30,TRMB,38.81,219224.0,0.034382,0.017181
76230,2019-10-31,TRMB,39.84,257618.0,0.02654,0.020432
