PERMNO,date,TICKER,COMNAM,CUSIP,PRC,VOL,RET,SHROUT,vwretd
13928,2015-06-30,COP,CONOCOPHILLIPS,20825C10,61.41,1196606.0,-0.035647,1232947.0,-0.019231
13928,2015-07-31,COP,CONOCOPHILLIPS,20825C10,50.34,1872260.0,-0.168214,1232947.0,0.012108
13928,2015-08-31,COP,CONOCOPHILLIPS,20825C10,49.15,2624829.0,-0.023639,1233459.0,-0.059926
13928,2015-09-30,COP,CONOCOPHILLIPS,20825C10,47.96,2168688.0,-0.024212,1233459.0,-0.033756
13928,2015-10-30,COP,CONOCOPHILLIPS,20825C10,53.35,1947679.0,0.127815,1233459.0,0.073937
13928,2015-11-30,COP,CONOCOPHILLIPS,20825C10,54.05,1333121.0,0.013121,1234642.0,0.002404
13928,2015-12-31,COP,CONOCOPHILLIPS,20825C10,46.69,2228058.0,-0.13617,1234642.0,-0.022209
13928,2016-01-29,COP,CONOCOPHILLIPS,20825C10,39.08,3336696.0,-0.16299,1234642.0,-0.057085
13928,2016-02-29,COP,CONOCOPHILLIPS,20825C10,33.83,3655020.0,-0.127943,1236203.0,0.00062
13928,2016-03-31,COP,CONOCOPHILLIPS,20825C10,40.27,2728217.0,0.190364,1238366.0,0.070491
13928,2016-04-29,COP,CONOCOPHILLIPS,20825C10,47.79,1996089.0,0.18674,1238366.0,0.011718
13928,2016-05-31,COP,CONOCOPHILLIPS,20825C10,43.79,1643926.0,-0.078468,1238387.0,0.01434
13928,2016-06-30,COP,CONOCOPHILLIPS,20825C10,43.6,1875030.0,-0.004339,1238387.0,0.002947
13928,2016-07-29,COP,CONOCOPHILLIPS,20825C10,40.82,1633117.0,-0.058027,1238387.0,0.038815
13928,2016-08-31,COP,CONOCOPHILLIPS,20825C10,41.05,1634380.0,0.005634,1238505.0,0.0028
13928,2016-09-30,COP,CONOCOPHILLIPS,20825C10,43.47,1847701.0,0.058953,1238505.0,0.003013
13928,2016-10-31,COP,CONOCOPHILLIPS,20825C10,43.45,1747172.0,0.005291,1238505.0,-0.021544
13928,2016-11-30,COP,CONOCOPHILLIPS,20825C10,48.52,1815003.0,0.116686,1239027.0,0.040488
13928,2016-12-30,COP,CONOCOPHILLIPS,20825C10,50.14,1363614.0,0.033388,1239027.0,0.018763
13928,2017-01-31,COP,CONOCOPHILLIPS,20825C10,48.76,1176703.0,-0.027523,1239027.0,0.022153
13928,2017-02-28,COP,CONOCOPHILLIPS,20825C10,47.57,1489134.0,-0.01897,1235832.0,0.032598
13928,2017-03-31,COP,CONOCOPHILLIPS,20825C10,49.87,2073584.0,0.04835,1235832.0,0.002062
13928,2017-04-28,COP,CONOCOPHILLIPS,20825C10,47.91,1274986.0,-0.039302,1237051.0,0.009655
13928,2017-05-31,COP,CONOCOPHILLIPS,20825C10,44.69,1765893.0,-0.061678,1237104.0,0.009335
13928,2017-06-30,COP,CONOCOPHILLIPS,20825C10,43.96,1975607.0,-0.016335,1237104.0,0.009571
13928,2017-07-31,COP,CONOCOPHILLIPS,20825C10,45.37,1485648.0,0.038103,1216949.0,0.020277
13928,2017-08-31,COP,CONOCOPHILLIPS,20825C10,43.66,1470877.0,-0.03769,1216949.0,0.0016
13928,2017-09-29,COP,CONOCOPHILLIPS,20825C10,50.05,1226679.0,0.146358,1216949.0,0.023729
13928,2017-10-31,COP,CONOCOPHILLIPS,20825C10,51.15,1226103.0,0.027273,1195516.0,0.019275
13928,2017-11-30,COP,CONOCOPHILLIPS,20825C10,50.88,1370732.0,-0.005279,1195516.0,0.027231
13928,2017-12-29,COP,CONOCOPHILLIPS,20825C10,54.89,1097586.0,0.078813,1195516.0,0.012122
13928,2018-01-31,COP,CONOCOPHILLIPS,20825C10,58.81,1109568.0,0.071416,1195516.0,0.050577
13928,2018-02-28,COP,CONOCOPHILLIPS,20825C10,54.31,1327760.0,-0.071671,1174578.0,-0.039455
13928,2018-03-29,COP,CONOCOPHILLIPS,20825C10,59.29,1476891.0,0.091696,1174578.0,-0.018421
13928,2018-04-30,COP,CONOCOPHILLIPS,20825C10,65.5,1859117.0,0.104739,1170066.0,0.004679
13928,2018-05-31,COP,CONOCOPHILLIPS,20825C10,67.39,1554692.0,0.033206,1170066.0,0.026146
13928,2018-06-29,COP,CONOCOPHILLIPS,20825C10,69.62,1494705.0,0.033091,1170066.0,0.005359
13928,2018-07-31,COP,CONOCOPHILLIPS,20825C10,72.17,1196086.0,0.040721,1162095.0,0.031573
13928,2018-08-31,COP,CONOCOPHILLIPS,20825C10,73.43,1147814.0,0.017459,1162095.0,0.030233
13928,2018-09-28,COP,CONOCOPHILLIPS,20825C10,77.4,1080120.0,0.054065,1162095.0,0.000425
13928,2018-10-31,COP,CONOCOPHILLIPS,20825C10,69.9,1532545.0,-0.092959,1151242.0,-0.074045
13928,2018-11-30,COP,CONOCOPHILLIPS,20825C10,66.18,1505834.0,-0.053219,1151242.0,0.018512
13928,2018-12-31,COP,CONOCOPHILLIPS,20825C10,62.35,1367878.0,-0.057872,1151242.0,-0.08989
13928,2019-01-31,COP,CONOCOPHILLIPS,20825C10,67.69,1327681.0,0.085646,1138349.0,0.088294
13928,2019-02-28,COP,CONOCOPHILLIPS,20825C10,67.85,1056327.0,0.006869,1134404.0,0.032724
13928,2019-03-29,COP,CONOCOPHILLIPS,20825C10,66.74,1611436.0,-0.01636,1134404.0,0.012962
13928,2019-04-30,COP,CONOCOPHILLIPS,20825C10,63.12,1542957.0,-0.05424,1130176.0,0.037893
13928,2019-05-31,COP,CONOCOPHILLIPS,20825C10,58.96,1485249.0,-0.061074,1130176.0,-0.061679
13928,2019-06-28,COP,CONOCOPHILLIPS,20825C10,61.0,1268543.0,0.0346,1130176.0,0.067279
13928,2019-07-31,COP,CONOCOPHILLIPS,20825C10,59.08,1257409.0,-0.026475,1110142.0,0.011854
13928,2019-08-30,COP,CONOCOPHILLIPS,20825C10,52.18,1407144.0,-0.116791,1110142.0,-0.020339
13928,2019-09-30,COP,CONOCOPHILLIPS,20825C10,56.98,1605696.0,0.091989,1110142.0,0.016033
13928,2019-10-31,COP,CONOCOPHILLIPS,20825C10,55.2,1373140.0,-0.023868,1097269.0,0.019257
13928,2019-11-29,COP,CONOCOPHILLIPS,20825C10,59.94,1251453.0,0.08587,1097269.0,0.034999
13928,2019-12-31,COP,CONOCOPHILLIPS,20825C10,65.03,1221789.0,0.084918,1097269.0,0.028489
13928,2020-01-31,COP,CONOCOPHILLIPS,20825C10,59.43,1242597.0,-0.086114,1097269.0,-0.001728
13928,2020-02-28,COP,CONOCOPHILLIPS,20825C10,48.42,1571591.0,-0.178193,1081132.0,-0.077918
13928,2020-03-31,COP,CONOCOPHILLIPS,20825C10,30.8,3432136.0,-0.363899,1076860.0,-0.141733
13928,2020-04-30,COP,CONOCOPHILLIPS,20825C10,42.1,2438688.0,0.366883,1076860.0,0.129674
13928,2020-05-29,COP,CONOCOPHILLIPS,20825C10,42.18,1558808.0,0.011877,1072425.0,0.053739
13928,2020-06-30,COP,CONOCOPHILLIPS,20825C10,42.02,1665317.0,-0.003793,1072425.0,0.025299
13928,2020-07-31,COP,CONOCOPHILLIPS,20825C10,37.39,1430984.0,-0.10019,1072566.0,0.055531
13928,2020-08-31,COP,CONOCOPHILLIPS,20825C10,37.89,1283134.0,0.013373,1072566.0,0.068442
13928,2020-09-30,COP,CONOCOPHILLIPS,20825C10,32.84,1734797.0,-0.133281,1072566.0,-0.035056
13928,2020-10-30,COP,CONOCOPHILLIPS,20825C10,28.62,2507467.0,-0.115408,1067957.0,-0.020178
13928,2020-11-30,COP,CONOCOPHILLIPS,20825C10,39.56,2920221.0,0.38225,1067957.0,0.123707
13928,2020-12-31,COP,CONOCOPHILLIPS,20825C10,39.99,2383011.0,0.01087,1068035.0,0.045048
13928,2021-01-29,COP,CONOCOPHILLIPS,20825C10,40.03,2409322.0,0.001,1354625.0,-0.000631
13928,2021-02-26,COP,CONOCOPHILLIPS,20825C10,52.01,1985313.0,0.310017,1354735.0,0.029196
13928,2021-03-31,COP,CONOCOPHILLIPS,20825C10,52.97,2499195.0,0.018458,1354625.0,0.030573
13928,2021-04-30,COP,CONOCOPHILLIPS,20825C10,51.14,1755410.0,-0.034548,1352151.0,0.04819
13928,2021-05-28,COP,CONOCOPHILLIPS,20825C10,55.74,1750519.0,0.098357,1349418.0,0.007092
13928,2021-06-30,COP,CONOCOPHILLIPS,20825C10,60.9,1867807.0,0.092573,1349418.0,0.023422
13928,2021-07-30,COP,CONOCOPHILLIPS,20825C10,56.06,1820513.0,-0.072414,1349418.0,0.011828
13928,2021-08-31,COP,CONOCOPHILLIPS,20825C10,55.53,1544534.0,-0.009454,1339082.0,0.027146
13928,2021-09-30,COP,CONOCOPHILLIPS,20825C10,67.77,2144016.0,0.220421,1339082.0,-0.042243
13928,2021-10-29,COP,CONOCOPHILLIPS,20825C10,74.49,1831488.0,0.105947,1339082.0,0.064651
13928,2021-11-30,COP,CONOCOPHILLIPS,20825C10,70.13,1768896.0,-0.058531,1318947.0,-0.01835
13928,2021-12-31,COP,CONOCOPHILLIPS,20825C10,72.18,1514920.0,0.032083,1318947.0,0.033341
13928,2022-01-31,COP,CONOCOPHILLIPS,20825C10,88.62,1763036.0,0.227764,1318947.0,-0.059822
13928,2022-02-28,COP,CONOCOPHILLIPS,20825C10,94.86,1728466.0,0.075604,1299527.0,-0.021838
13928,2022-03-31,COP,CONOCOPHILLIPS,20825C10,100.0,2339655.0,0.057348,1296051.0,0.030506
13928,2022-04-29,COP,CONOCOPHILLIPS,20825C10,95.52,1358287.0,-0.0448,1296051.0,-0.089387
13928,2022-05-31,COP,CONOCOPHILLIPS,20825C10,112.36,1680335.0,0.181114,1293450.0,-0.002113
13928,2022-06-30,COP,CONOCOPHILLIPS,20825C10,89.81,2002566.0,-0.194464,1293450.0,-0.083998
13928,2022-07-29,COP,CONOCOPHILLIPS,20825C10,97.43,1428427.0,0.084846,1293450.0,0.090351
13928,2022-08-31,COP,CONOCOPHILLIPS,20825C10,109.45,1476348.0,0.128092,1273033.0,-0.036233
13928,2022-09-30,COP,CONOCOPHILLIPS,20825C10,102.34,1604689.0,-0.05217,1273033.0,-0.091323
13928,2022-10-31,COP,CONOCOPHILLIPS,20825C10,126.09,1520500.0,0.23207,1273033.0,0.077394
13928,2022-11-30,COP,CONOCOPHILLIPS,20825C10,123.51,1471729.0,-0.016417,1246071.0,0.052354
13928,2022-12-30,COP,CONOCOPHILLIPS,20825C10,118.0,1251282.0,-0.038944,1246071.0,-0.057119
13928,2023-01-31,COP,CONOCOPHILLIPS,20825C10,121.87,971247.0,0.032797,1246071.0,0.071823
13928,2023-02-28,COP,CONOCOPHILLIPS,20825C10,103.35,1558684.0,-0.14778,1218776.0,-0.024666
13928,2023-03-31,COP,CONOCOPHILLIPS,20825C10,99.21,1637650.0,-0.034253,1218776.0,0.02395
13928,2023-04-28,COP,CONOCOPHILLIPS,20825C10,102.89,1132959.0,0.037093,1218776.0,0.008976
13928,2023-05-31,COP,CONOCOPHILLIPS,20825C10,99.3,1426601.0,-0.029935,1210059.0,0.000708
13928,2023-06-30,COP,CONOCOPHILLIPS,20825C10,103.61,1165742.0,0.049446,1210059.0,0.066183
13928,2023-07-31,COP,CONOCOPHILLIPS,20825C10,117.72,979189.0,0.136184,1210059.0,0.035618
13928,2023-08-31,COP,CONOCOPHILLIPS,20825C10,119.03,928807.0,0.01546,1197491.0,-0.020608
13928,2023-09-29,COP,CONOCOPHILLIPS,20825C10,119.8,983376.0,0.01151,1197491.0,-0.04739
13928,2023-10-31,COP,CONOCOPHILLIPS,20825C10,118.8,1133956.0,-0.008347,1197491.0,-0.028865
13928,2023-11-30,COP,CONOCOPHILLIPS,20825C10,115.57,1137164.0,-0.022306,1187408.0,0.092053
13928,2023-12-29,COP,CONOCOPHILLIPS,20825C10,116.07,1426881.0,0.004326,1187408.0,0.053604
13928,2024-01-31,COP,CONOCOPHILLIPS,20825C10,111.87,1113251.0,-0.036185,1187408.0,0.007561
13928,2024-02-29,COP,CONOCOPHILLIPS,20825C10,112.54,1204269.0,0.012961,1176408.0,0.050583
13928,2024-03-28,COP,CONOCOPHILLIPS,20825C10,127.28,1205685.0,0.130976,1176408.0,0.03245
13928,2024-04-30,COP,CONOCOPHILLIPS,20825C10,125.62,911994.0,-0.013042,1176408.0,-0.042724
13928,2024-05-31,COP,CONOCOPHILLIPS,20825C10,116.48,1297127.0,-0.06655,1164306.0,0.046553
13928,2024-06-28,COP,CONOCOPHILLIPS,20825C10,114.38,1335858.0,-0.018029,1164306.0,0.026073
13928,2024-07-31,COP,CONOCOPHILLIPS,20825C10,111.2,1142680.0,-0.027802,1164306.0,0.019878
13928,2024-08-30,COP,CONOCOPHILLIPS,20825C10,113.79,1291542.0,0.030306,1161250.0,0.021572
13928,2024-09-30,COP,CONOCOPHILLIPS,20825C10,105.28,1656042.0,-0.074787,1161250.0,0.020969
13928,2024-10-31,COP,CONOCOPHILLIPS,20825C10,109.54,1292654.0,0.040464,1161250.0,-0.008298
13928,2024-11-29,COP,CONOCOPHILLIPS,20825C10,108.34,1408469.0,-0.003834,1293562.0,0.064855
13928,2024-12-31,COP,CONOCOPHILLIPS,20825C10,99.17,1606364.0,-0.084641,1293562.0,-0.031582
13949,2015-01-30,CDW,C D W CORP NEW,12514G10,34.26,148834.0,-0.025874,172200.0,-0.027163
13949,2015-02-27,CDW,C D W CORP NEW,12514G10,37.63,191459.0,0.100336,172276.0,0.055915
13949,2015-03-31,CDW,C D W CORP NEW,12514G10,37.24,257871.0,-0.010364,172500.0,-0.010397
13949,2015-04-30,CDW,C D W CORP NEW,12514G10,38.32,140454.0,0.029001,172613.0,0.008766
13949,2015-05-29,CDW,C D W CORP NEW,12514G10,37.1,255410.0,-0.030076,170613.0,0.010277
13949,2015-06-30,CDW,C D W CORP NEW,12514G10,34.28,222879.0,-0.076011,170100.0,-0.019231
13949,2015-07-31,CDW,C D W CORP NEW,12514G10,35.93,177877.0,0.048133,170203.0,0.012108
13949,2015-08-31,CDW,C D W CORP NEW,12514G10,39.75,338489.0,0.108196,169588.0,-0.059926
13949,2015-09-30,CDW,C D W CORP NEW,12514G10,40.86,198081.0,0.027925,169200.0,-0.033756
13949,2015-10-30,CDW,C D W CORP NEW,12514G10,44.69,198020.0,0.093735,169274.0,0.073937
13949,2015-11-30,CDW,C D W CORP NEW,12514G10,43.17,399402.0,-0.031607,168274.0,0.002404
13949,2015-12-31,CDW,C D W CORP NEW,12514G10,42.04,219118.0,-0.026176,168200.0,-0.022209
13949,2016-01-29,CDW,C D W CORP NEW,12514G10,38.45,228784.0,-0.085395,168200.0,-0.057085
13949,2016-02-29,CDW,C D W CORP NEW,12514G10,39.58,292974.0,0.032185,167740.0,0.00062
13949,2016-03-31,CDW,C D W CORP NEW,12514G10,41.5,178020.0,0.048509,165500.0,0.070491
13949,2016-04-29,CDW,C D W CORP NEW,12514G10,38.5,142973.0,-0.072289,165609.0,0.011718
13949,2016-05-31,CDW,C D W CORP NEW,12514G10,42.56,219508.0,0.108247,165609.0,0.01434
13949,2016-06-30,CDW,C D W CORP NEW,12514G10,40.08,280480.0,-0.058271,163200.0,0.002947
13949,2016-07-29,CDW,C D W CORP NEW,12514G10,42.93,182927.0,0.071108,163314.0,0.038815
13949,2016-08-31,CDW,C D W CORP NEW,12514G10,44.65,237742.0,0.042569,163314.0,0.0028
13949,2016-09-30,CDW,C D W CORP NEW,12514G10,45.73,199665.0,0.024188,160500.0,0.003013
13949,2016-10-31,CDW,C D W CORP NEW,12514G10,44.91,113462.0,-0.017931,160507.0,-0.021544
13949,2016-11-30,CDW,C D W CORP NEW,12514G10,51.24,205867.0,0.144511,160507.0,0.040488
13949,2016-12-30,CDW,C D W CORP NEW,12514G10,52.09,144688.0,0.016589,160300.0,0.018763
13949,2017-01-31,CDW,C D W CORP NEW,12514G10,51.51,125623.0,-0.011135,160300.0,0.022153
13949,2017-02-28,CDW,C D W CORP NEW,12514G10,58.9,216818.0,0.146574,159367.0,0.032598
13949,2017-03-31,CDW,C D W CORP NEW,12514G10,57.71,218357.0,-0.020204,158000.0,0.002062
13949,2017-04-28,CDW,C D W CORP NEW,12514G10,59.09,134602.0,0.023913,157089.0,0.009655
13949,2017-05-31,CDW,C D W CORP NEW,12514G10,60.18,198145.0,0.021154,157089.0,0.009335
13949,2017-06-30,CDW,C D W CORP NEW,12514G10,62.53,205554.0,0.039049,155600.0,0.009571
13949,2017-07-31,CDW,C D W CORP NEW,12514G10,63.43,131009.0,0.014393,154859.0,0.020277
13949,2017-08-31,CDW,C D W CORP NEW,12514G10,63.42,138166.0,0.002365,154859.0,0.0016
13949,2017-09-29,CDW,C D W CORP NEW,12514G10,66.0,167421.0,0.040681,152900.0,0.023729
13949,2017-10-31,CDW,C D W CORP NEW,12514G10,70.0,183803.0,0.060606,153063.0,0.019275
13949,2017-11-30,CDW,C D W CORP NEW,12514G10,70.01,157986.0,0.003143,153063.0,0.027231
13949,2017-12-29,CDW,C D W CORP NEW,12514G10,69.49,137504.0,-0.007428,153000.0,0.012122
13949,2018-01-31,CDW,C D W CORP NEW,12514G10,74.79,135230.0,0.07627,153000.0,0.050577
13949,2018-02-28,CDW,C D W CORP NEW,12514G10,72.93,245087.0,-0.022062,152423.0,-0.039455
13949,2018-03-29,CDW,C D W CORP NEW,12514G10,70.31,176281.0,-0.035925,151900.0,-0.018421
13949,2018-04-30,CDW,C D W CORP NEW,12514G10,71.29,124964.0,0.013938,151759.0,0.004679
13949,2018-05-31,CDW,C D W CORP NEW,12514G10,80.05,182933.0,0.125824,151759.0,0.026146
13949,2018-06-29,CDW,C D W CORP NEW,12514G10,80.79,204247.0,0.009244,151500.0,0.005359
13949,2018-07-31,CDW,C D W CORP NEW,12514G10,84.09,149427.0,0.040847,151364.0,0.031573
13949,2018-08-31,CDW,C D W CORP NEW,12514G10,87.56,176975.0,0.043763,151364.0,0.030233
13949,2018-09-28,CDW,C D W CORP NEW,12514G10,88.92,159243.0,0.015532,150900.0,0.000425
13949,2018-10-31,CDW,C D W CORP NEW,12514G10,90.01,225500.0,0.012258,149985.0,-0.074045
13949,2018-11-30,CDW,C D W CORP NEW,12514G10,92.68,218483.0,0.032941,149985.0,0.018512
13949,2018-12-31,CDW,C D W CORP NEW,12514G10,81.05,241214.0,-0.125486,147700.0,-0.08989
13949,2019-01-31,CDW,C D W CORP NEW,12514G10,83.27,202714.0,0.02739,147700.0,0.088294
13949,2019-02-28,CDW,C D W CORP NEW,12514G10,93.89,167757.0,0.13108,147059.0,0.032724
13949,2019-03-29,CDW,C D W CORP NEW,12514G10,96.37,150640.0,0.026414,146300.0,0.012962
13949,2019-04-30,CDW,C D W CORP NEW,12514G10,105.6,150470.0,0.095777,146022.0,0.037893
13949,2019-05-31,CDW,C D W CORP NEW,12514G10,98.44,150073.0,-0.065009,146022.0,-0.061679
13949,2019-06-28,CDW,C D W CORP NEW,12514G10,111.0,157973.0,0.12759,145000.0,0.067279
13949,2019-07-31,CDW,C D W CORP NEW,12514G10,118.16,168829.0,0.064505,144715.0,0.011854
13949,2019-08-30,CDW,C D W CORP NEW,12514G10,115.5,157290.0,-0.020015,144715.0,-0.020339
13949,2019-09-30,CDW,C D W CORP NEW,12514G10,123.24,573525.0,0.067013,143900.0,0.016033
13949,2019-10-31,CDW,C D W CORP NEW,12514G10,127.91,246241.0,0.037894,143681.0,0.019257
13949,2019-11-29,CDW,C D W CORP NEW,12514G10,135.05,175790.0,0.058791,143681.0,0.034999
13949,2019-12-31,CDW,C D W CORP NEW,12514G10,142.84,206467.0,0.057682,143000.0,0.028489
13949,2020-01-31,CDW,C D W CORP NEW,12514G10,130.45,224902.0,-0.08674,143000.0,-0.001728
13949,2020-02-28,CDW,C D W CORP NEW,12514G10,114.22,240374.0,-0.121502,142772.0,-0.077918
13949,2020-03-31,CDW,C D W CORP NEW,12514G10,93.27,435141.0,-0.183418,142300.0,-0.141733
13949,2020-04-30,CDW,C D W CORP NEW,12514G10,110.8,225848.0,0.187949,142772.0,0.129674
13949,2020-05-29,CDW,C D W CORP NEW,12514G10,110.91,188523.0,0.004422,142318.0,0.053739
13949,2020-06-30,CDW,C D W CORP NEW,12514G10,116.18,245439.0,0.047516,142600.0,0.025299
13949,2020-07-31,CDW,C D W CORP NEW,12514G10,116.25,150966.0,0.000603,142670.0,0.055531
13949,2020-08-31,CDW,C D W CORP NEW,12514G10,113.65,152331.0,-0.019097,142670.0,0.068442
13949,2020-09-30,CDW,C D W CORP NEW,12514G10,119.53,200390.0,0.051738,142800.0,-0.035056
13949,2020-10-30,CDW,C D W CORP NEW,12514G10,122.6,135869.0,0.025684,142988.0,-0.020178
13949,2020-11-30,CDW,C D W CORP NEW,12514G10,130.49001,203277.0,0.067618,142988.0,0.123707
13949,2020-12-31,CDW,C D W CORP NEW,12514G10,131.78999,182089.0,0.009962,141900.0,0.045048
13949,2021-01-29,CDW,C D W CORP NEW,12514G10,131.66,165052.0,-0.000986,141900.0,-0.000631
13949,2021-02-26,CDW,C D W CORP NEW,12514G10,156.89,161879.0,0.194668,140991.0,0.029196
13949,2021-03-31,CDW,C D W CORP NEW,12514G10,165.75,188745.0,0.056473,140400.0,0.030573
13949,2021-04-30,CDW,C D W CORP NEW,12514G10,178.33,153571.0,0.075897,140204.0,0.04819
13949,2021-05-28,CDW,C D W CORP NEW,12514G10,165.42,185497.0,-0.070151,140204.0,0.007092
13949,2021-06-30,CDW,C D W CORP NEW,12514G10,174.64999,164565.0,0.055797,138300.0,0.023422
13949,2021-07-30,CDW,C D W CORP NEW,12514G10,183.35001,119794.0,0.049814,137495.0,0.011828
13949,2021-08-31,CDW,C D W CORP NEW,12514G10,200.61,148203.0,0.096318,137495.0,0.027146
13949,2021-09-30,CDW,C D W CORP NEW,12514G10,182.02,140828.0,-0.092667,136200.0,-0.042243
13949,2021-10-29,CDW,C D W CORP NEW,12514G10,186.64999,151271.0,0.025437,135723.0,0.064651
13949,2021-11-30,CDW,C D W CORP NEW,12514G10,189.36,161853.0,0.017198,135723.0,-0.01835
13949,2021-12-31,CDW,C D W CORP NEW,12514G10,204.78,223021.0,0.081432,134800.0,0.033341
13949,2022-01-31,CDW,C D W CORP NEW,12514G10,189.05,180266.0,-0.076814,134800.0,-0.059822
13949,2022-02-28,CDW,C D W CORP NEW,12514G10,172.46001,211041.0,-0.08511,134944.0,-0.021838
13949,2022-03-31,CDW,C D W CORP NEW,12514G10,178.89,173828.0,0.037284,135100.0,0.030506
13949,2022-04-29,CDW,C D W CORP NEW,12514G10,163.17999,180098.0,-0.087819,135116.0,-0.089387
13949,2022-05-31,CDW,C D W CORP NEW,12514G10,169.86,201863.0,0.044001,135116.0,-0.002113
13949,2022-06-30,CDW,C D W CORP NEW,12514G10,157.56,150235.0,-0.072413,135200.0,-0.083998
13949,2022-07-29,CDW,C D W CORP NEW,12514G10,181.53,110578.0,0.152133,135243.0,0.090351
13949,2022-08-31,CDW,C D W CORP NEW,12514G10,170.7,208936.0,-0.056905,135243.0,-0.036233
13949,2022-09-30,CDW,C D W CORP NEW,12514G10,156.08,131409.0,-0.085647,135300.0,-0.091323
13949,2022-10-31,CDW,C D W CORP NEW,12514G10,172.81,135817.0,0.107189,135391.0,0.077394
13949,2022-11-30,CDW,C D W CORP NEW,12514G10,188.64,132347.0,0.095018,135391.0,0.052354
13949,2022-12-30,CDW,C D W CORP NEW,12514G10,178.58,113992.0,-0.053329,135500.0,-0.057119
13949,2023-01-31,CDW,C D W CORP NEW,12514G10,196.03,153658.0,0.097715,135500.0,0.071823
13949,2023-02-28,CDW,C D W CORP NEW,12514G10,202.42,188351.0,0.035607,135592.0,-0.024666
13949,2023-03-31,CDW,C D W CORP NEW,12514G10,194.89,166133.0,-0.0372,135000.0,0.02395
13949,2023-04-28,CDW,C D W CORP NEW,12514G10,169.59,211280.0,-0.129817,134787.0,0.008976
13949,2023-05-31,CDW,C D W CORP NEW,12514G10,171.69,215253.0,0.015862,134787.0,0.000708
13949,2023-06-30,CDW,C D W CORP NEW,12514G10,183.5,179770.0,0.068787,134000.0,0.066183
13949,2023-07-31,CDW,C D W CORP NEW,12514G10,187.07001,109533.0,0.019455,134048.0,0.035618
13949,2023-08-31,CDW,C D W CORP NEW,12514G10,211.14999,136904.0,0.131876,134048.0,-0.020608
13949,2023-09-29,CDW,C D W CORP NEW,12514G10,201.75999,124188.0,-0.044471,134000.0,-0.04739
13949,2023-10-31,CDW,C D W CORP NEW,12514G10,200.39999,145824.0,-0.006741,133960.0,-0.028865
13949,2023-11-30,CDW,C D W CORP NEW,12514G10,210.88,155041.0,0.055389,133960.0,0.092053
13949,2023-12-29,CDW,C D W CORP NEW,12514G10,227.32001,233636.0,0.077959,134100.0,0.053604
13949,2024-01-31,CDW,C D W CORP NEW,12514G10,226.72,154592.0,-0.002639,134100.0,0.007561
13949,2024-02-29,CDW,C D W CORP NEW,12514G10,246.21001,148824.0,0.0887,134215.0,0.050583
13949,2024-03-28,CDW,C D W CORP NEW,12514G10,255.78,128797.0,0.038869,134400.0,0.03245
13949,2024-04-30,CDW,C D W CORP NEW,12514G10,241.86,135530.0,-0.054422,134398.0,-0.042724
13949,2024-05-31,CDW,C D W CORP NEW,12514G10,223.62,203725.0,-0.072852,134398.0,0.046553
13949,2024-06-28,CDW,C D W CORP NEW,12514G10,223.84,181868.0,0.000984,133600.0,0.026073
13949,2024-07-31,CDW,C D W CORP NEW,12514G10,218.11,200011.0,-0.025599,133576.0,0.019878
13949,2024-08-30,CDW,C D W CORP NEW,12514G10,225.64,231822.0,0.037366,133576.0,0.021572
13949,2024-09-30,CDW,C D W CORP NEW,12514G10,226.3,137528.0,0.002925,133200.0,0.020969
13949,2024-10-31,CDW,C D W CORP NEW,12514G10,188.23,220427.0,-0.168228,133264.0,-0.008298
13949,2024-11-29,CDW,C D W CORP NEW,12514G10,175.92999,324629.0,-0.062025,133264.0,0.064855
13949,2024-12-31,CDW,C D W CORP NEW,12514G10,174.03999,248099.0,-0.010743,133264.0,-0.031582
13963,2015-01-30,NWSA,NEWS CORP NEW,65249B10,14.89,606147.0,-0.050988,381096.0,-0.027163
13963,2015-02-27,NWSA,NEWS CORP NEW,65249B10,17.275,626593.0,0.160175,381096.0,0.055915
13963,2015-03-31,NWSA,NEWS CORP NEW,65249B10,16.01,584795.0,-0.073227,383398.0,-0.010397
13963,2015-04-30,NWSA,NEWS CORP NEW,65249B10,15.78,564160.0,-0.014366,383563.0,0.008766
13963,2015-05-29,NWSA,NEWS CORP NEW,65249B10,15.15,774427.0,-0.039924,383563.0,0.010277
13963,2015-06-30,NWSA,NEWS CORP NEW,65249B10,14.59,707995.0,-0.036964,381915.0,-0.019231
13963,2015-07-31,NWSA,NEWS CORP NEW,65249B10,14.73,589240.0,0.009596,381915.0,0.012108
13963,2015-08-31,NWSA,NEWS CORP NEW,65249B10,13.63,926078.0,-0.074677,381002.0,-0.059926
13963,2015-09-30,NWSA,NEWS CORP NEW,65249B10,12.62,973846.0,-0.066765,381772.0,-0.033756
13963,2015-10-30,NWSA,NEWS CORP NEW,65249B10,15.4,754994.0,0.220285,381545.0,0.073937
13963,2015-11-30,NWSA,NEWS CORP NEW,65249B10,14.35,564067.0,-0.068182,381545.0,0.002404
13963,2015-12-31,NWSA,NEWS CORP NEW,65249B10,13.36,546943.0,-0.06899,381625.0,-0.022209
13963,2016-01-29,NWSA,NEWS CORP NEW,65249B10,12.97,786918.0,-0.029192,380791.0,-0.057085
13963,2016-02-29,NWSA,NEWS CORP NEW,65249B10,10.82,935169.0,-0.165767,380791.0,0.00062
13963,2016-03-31,NWSA,NEWS CORP NEW,65249B10,12.77,1071442.0,0.189464,380287.0,0.070491
